Particle size,SSA,Age,Mw,LogKow,pKa2,Solubility,MP concentration,AT concentration,Temperature,pH,Qm
125,15.826,1,319.33,0.46,8.8,400,5,8,25,7,1.08169
125,15.826,1,319.33,0.46,8.8,400,5,8,25,8,1.03732
125,15.826,1,319.33,0.46,8.8,400,5,8,25,9,0.970775
125,15.826,1,319.33,0.46,8.8,400,5,8,25,10,0.931338
125,3.965,0,319.33,0.46,8.8,400,5,8,25,3,0.450569
125,3.965,0,319.33,0.46,8.8,400,5,8,25,4,0.584306
125,3.965,0,319.33,0.46,8.8,400,5,8,25,5,0.734214
125,3.965,0,319.33,0.46,8.8,400,5,8,25,6,0.84947
125,3.965,0,319.33,0.46,8.8,400,5,8,25,7,0.888488
125,3.965,0,319.33,0.46,8.8,400,5,8,25,8,0.70803
125,3.965,0,319.33,0.46,8.8,400,5,8,25,9,0.661565
125,3.965,0,319.33,0.46,8.8,400,5,8,25,10,0.573522
125,6.488,1,319.33,0.46,8.8,400,5,8,25,3,0.579946
125,6.488,1,319.33,0.46,8.8,400,5,8,25,4,0.755262
125,6.488,1,319.33,0.46,8.8,400,5,8,25,5,0.932893
125,6.488,1,319.33,0.46,8.8,400,5,8,25,6,0.999628
125,6.488,1,319.33,0.46,8.8,400,5,8,25,7,1.02247
125,6.488,1,319.33,0.46,8.8,400,5,8,25,8,0.835092
125,6.488,1,319.33,0.46,8.8,400,5,8,25,9,0.723946
125,6.488,1,319.33,0.46,8.8,400,5,8,25,10,0.689032
125,3.218,0,319.33,0.46,8.8,400,5,8,25,3,0.396689
125,3.218,0,319.33,0.46,8.8,400,5,8,25,4,0.441391
125,3.218,0,319.33,0.46,8.8,400,5,8,25,5,0.545695
125,3.218,0,319.33,0.46,8.8,400,5,8,25,6,0.676821
125,3.218,0,319.33,0.46,8.8,400,5,8,25,7,0.703642
125,3.218,0,319.33,0.46,8.8,400,5,8,25,8,0.596358
125,3.218,0,319.33,0.46,8.8,400,5,8,25,9,0.548675
125,3.218,0,319.33,0.46,8.8,400,5,8,25,10,0.498013
125,12.306,1,319.33,0.46,8.8,400,5,8,25,3,0.500993
125,12.306,1,319.33,0.46,8.8,400,5,8,25,4,0.65894
125,12.306,1,319.33,0.46,8.8,400,5,8,25,5,0.831788
125,12.306,1,319.33,0.46,8.8,400,5,8,25,6,0.927152
125,12.306,1,319.33,0.46,8.8,400,5,8,25,7,0.948013
125,12.306,1,319.33,0.46,8.8,400,5,8,25,8,0.801987
125,12.306,1,319.33,0.46,8.8,400,5,8,25,9,0.715563
125,12.306,1,319.33,0.46,8.8,400,5,8,25,10,0.64106
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.920442
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.901105
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.831492
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.781215
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.912217
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.861538
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.833032
125,2.544,0,319.33,0.46,8.8,400,5,8,25,,0.782353
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,1.02099
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,0.959116
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,0.881768
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,0.81989
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,1.04208
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,0.950226
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,0.921719
125,15.826,1,319.33,0.46,8.8,400,5,8,25,,0.861538
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.719337
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.672928
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.641989
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.622652
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.690498
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.60181
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.541629
125,3.965,0,319.33,0.46,8.8,400,5,8,25,,0.509955
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.916575
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.928177
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.877901
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.831492
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.931222
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.861538
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.833032
125,6.488,1,319.33,0.46,8.8,400,5,8,25,,0.81086
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.599448
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.572376
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.471823
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.49116
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.7
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.582805
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.541629
125,3.218,0,319.33,0.46,8.8,400,5,8,25,,0.440271
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.816022
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.719337
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.7
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.711602
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.921719
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.820362
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.782353
125,12.306,1,319.33,0.46,8.8,400,5,8,25,,0.722172
0.0401,,0,367.802,1.32,6.1,19440,0.5,,25,,1.07463
0.0401,,0,367.802,1.32,6.1,19440,0.5,,25,,1.61194
0.0401,,0,367.802,1.32,6.1,19440,0.5,,25,,3.91045
0.0401,,0,367.802,1.32,6.1,19440,0.5,,25,,4.20896
0.0401,,0,367.802,1.32,6.1,19440,0.5,,25,,4.0597
0.0401,,0,367.802,1.32,6.1,19440,0.5,,25,,4.23881
,,1,367.802,1.32,6.1,19440,0.5,,25,,1.37313
,,1,367.802,1.32,6.1,19440,0.5,,25,,2.1791
,,1,367.802,1.32,6.1,19440,0.5,,25,,3.40299
,,1,367.802,1.32,6.1,19440,0.5,,25,,4.35821
,,1,367.802,1.32,6.1,19440,0.5,,25,,4.59701
,,1,367.802,1.32,6.1,19440,0.5,,25,,4.83582
,,1,367.802,1.32,6.1,19440,0.5,2,25,,3.75484
,,1,367.802,1.32,6.1,19440,0.5,2,25,,5.67097
,,1,367.802,1.32,6.1,19440,0.5,2,25,,6.42581
,,1,367.802,1.32,6.1,19440,0.5,2,25,,5.86452
,,1,367.802,1.32,6.1,19440,0.5,2,25,,6.38444
,,1,367.802,1.32,6.1,19440,0.5,2,25,,6.84211
,,1,367.802,1.32,6.1,19440,0.5,2,25,,7.91762
,,1,367.802,1.32,6.1,19440,0.5,2,25,,4.32494
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.90618
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.83582
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.98507
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.95522
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.71642
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.23881
,,1,367.802,1.32,6.1,19440,0.5,2,25,,2.0597
,,1,367.802,1.32,6.1,19440,0.5,2,25,,1.9403
,,1,367.802,1.32,6.1,19440,0.5,2,25,,1.64179
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,2.72903
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,4.29677
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,5.38065
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,5.09032
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,2.51716
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,2.97483
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,3.70709
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.44165
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.18993
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.31188
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.28713
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.31188
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.05198
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.44802
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.37376
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,1.13861
0.0401,,0,367.802,1.32,6.1,19440,0.5,2,25,,0.767327
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,,0.380713
99.02,,0,331.341,0.28,6.1,19440,0.5,30,,,0.697429
99.02,,0,331.341,0.28,6.1,19440,0.5,50,,,1.16769
99.02,,0,331.341,0.28,6.1,19440,0.5,70,,,0.966057
99.02,,0,331.341,0.28,6.1,19440,0.5,90,,,1.27399
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,,1.32623
84.41,,1,331.341,0.28,6.1,19440,0.5,30,,,1.69758
84.41,,1,331.341,0.28,6.1,19440,0.5,50,,,1.82236
84.41,,1,331.341,0.28,6.1,19440,0.5,70,,,1.93882
84.41,,1,331.341,0.28,6.1,19440,0.5,90,,,2.01948
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,,0.534743
84.41,,1,331.341,0.28,6.1,19440,0.5,20,,,0.589124
84.41,,1,331.341,0.28,6.1,19440,0.5,30,,,0.743202
84.41,,1,331.341,0.28,6.1,19440,0.5,50,,,0.861027
84.41,,1,331.341,0.28,6.1,19440,0.5,70,,,1.20544
84.41,,1,331.341,0.28,6.1,19440,0.5,90,,,1.37764
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,,0.244713
84.41,,1,331.341,0.28,6.1,19440,0.5,20,,,0.598187
84.41,,1,331.341,0.28,6.1,19440,0.5,30,,,0.652568
84.41,,1,331.341,0.28,6.1,19440,0.5,50,,,0.933535
84.41,,1,331.341,0.28,6.1,19440,0.5,70,,,0.743202
84.41,,1,331.341,0.28,6.1,19440,0.5,90,,,1.40483
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,,0.246435
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,,0.419503
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,,0.302348
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,,0.248518
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,,0.833234
84.41,,1,331.341,0.28,6.1,19440,0.5,20,,,0.890909
84.41,,1,331.341,0.28,6.1,19440,0.5,30,,,0.909091
84.41,,1,331.341,0.28,6.1,19440,0.5,50,,,1.31818
84.41,,1,331.341,0.28,6.1,19440,0.5,70,,,1.52273
84.41,,1,331.341,0.28,6.1,19440,0.5,90,,,1.84091
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,4,0.203175
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,5,0.126984
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,6,0.444444
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,7,0.499471
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,8,0.253968
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,9,0.237037
99.02,,0,331.341,0.28,6.1,19440,0.5,10,,10,0.203175
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,4,1.25714
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,5,0.660317
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,6,0.55873
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,7,0.491005
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,8,0.499471
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,9,0.389418
84.41,,1,331.341,0.28,6.1,19440,0.5,10,,10,0.533333
30,,0,444.45,-1.37,7.7,1690,0.4,0.377834,25,,0.261229
30,,0,444.45,-1.37,7.7,1690,0.4,0.831234,25,,0.445408
30,,0,444.45,-1.37,7.7,1690,0.4,1.76322,25,,0.53251
30,,0,444.45,-1.37,7.7,1690,0.4,2.78338,25,,0.545981
30,,0,444.45,-1.37,7.7,1690,0.4,3.75315,25,,0.59518
30,,0,444.45,-1.37,7.7,1690,0.4,4.72292,25,,0.63749
30,,0,444.45,-1.37,7.7,1690,0.4,5.75567,25,,0.606828
30,,0,444.45,-1.37,7.7,1690,0.4,6.73804,25,,0.652633
30,,0,444.45,-1.37,7.7,1690,0.4,7.733,25,,0.655595
30,,0,444.45,-1.37,7.7,1690,0.4,8.74055,25,,0.623008
30,,0,444.45,-1.37,7.7,1690,0.4,9.72292,25,,0.666881
30,0.957,1,444.45,-1.37,7.7,1690,0.4,0.289673,25,,0.423841
30,0.957,1,444.45,-1.37,7.7,1690,0.4,0.692695,25,,0.681321
30,0.957,1,444.45,-1.37,7.7,1690,0.4,1.66247,25,,0.822215
30,0.957,1,444.45,-1.37,7.7,1690,0.4,2.64484,25,,0.883663
30,0.957,1,444.45,-1.37,7.7,1690,0.4,3.65239,25,,0.85339
30,0.957,1,444.45,-1.37,7.7,1690,0.4,4.68514,25,,0.79292
30,0.957,1,444.45,-1.37,7.7,1690,0.4,5.66751,25,,0.834724
30,0.957,1,444.45,-1.37,7.7,1690,0.4,6.66247,25,,0.806955
30,0.957,1,444.45,-1.37,7.7,1690,0.4,7.64484,25,,0.889002
30,0.957,1,444.45,-1.37,7.7,1690,0.4,8.66499,25,,0.817968
30,0.957,1,444.45,-1.37,7.7,1690,0.4,9.59698,25,,1.021412
30,1.068,1,444.45,-1.37,7.7,1690,0.4,0.264484,25,,0.456346
30,1.068,1,444.45,-1.37,7.7,1690,0.4,0.667506,25,,0.733373
30,1.068,1,444.45,-1.37,7.7,1690,0.4,1.56171,25,,1.025949
30,1.068,1,444.45,-1.37,7.7,1690,0.4,2.53149,25,,1.129441
30,1.068,1,444.45,-1.37,7.7,1690,0.4,3.51385,25,,1.185333
30,1.068,1,444.45,-1.37,7.7,1690,0.4,4.47103,25,,1.281747
30,1.068,1,444.45,-1.37,7.7,1690,0.4,5.54156,25,,1.139085
30,1.068,1,444.45,-1.37,7.7,1690,0.4,6.54912,25,,1.07781
30,1.068,1,444.45,-1.37,7.7,1690,0.4,7.53149,25,,1.162235
30,1.068,1,444.45,-1.37,7.7,1690,0.4,8.53904,25,,1.126108
30,1.068,1,444.45,-1.37,7.7,1690,0.4,9.45844,25,,1.326011
30,1.347,1,444.45,-1.37,7.7,1690,0.4,0.138539,25,,0.479193
30,1.347,1,444.45,-1.37,7.7,1690,0.4,0.59194,25,,0.817127
30,1.347,1,444.45,-1.37,7.7,1690,0.4,1.46096,25,,1.210727
30,1.347,1,444.45,-1.37,7.7,1690,0.4,2.40554,25,,1.411536
30,1.347,1,444.45,-1.37,7.7,1690,0.4,3.36272,25,,1.509307
30,1.347,1,444.45,-1.37,7.7,1690,0.4,4.39547,25,,1.466593
30,1.347,1,444.45,-1.37,7.7,1690,0.4,5.40302,25,,1.444585
30,1.347,1,444.45,-1.37,7.7,1690,0.4,6.30982,25,,1.672419
30,1.347,1,444.45,-1.37,7.7,1690,0.4,7.32997,25,,1.607569
30,1.347,1,444.45,-1.37,7.7,1690,0.4,8.38791,25,,1.509467
30,1.347,1,444.45,-1.37,7.7,1690,0.4,9.33249,25,,1.633759
1000,0.137,1,444.44,-1.37,7.7,1690,5,0.5,25,5.5,0.0977961
1000,0.137,1,444.44,-1.37,7.7,1690,5,1,25,5.5,0.141873
1000,0.137,1,444.44,-1.37,7.7,1690,5,2,25,5.5,0.176309
1000,0.137,1,444.44,-1.37,7.7,1690,5,5,25,5.5,0.245179
1000,0.137,1,444.44,-1.37,7.7,1690,5,10,25,5.5,0.311295
1000,0.137,1,444.44,-1.37,7.7,1690,5,15,25,5.5,0.330579
1000,0.137,1,444.44,-1.37,7.7,1690,5,20,25,5.5,0.334711
1000,0.065,1,444.44,-1.37,7.7,1690,5,0.5,25,5.5,0.020661
1000,0.065,1,444.44,-1.37,7.7,1690,5,1,25,5.5,0.03168
1000,0.065,1,444.44,-1.37,7.7,1690,5,2,25,5.5,0.053719
1000,0.065,1,444.44,-1.37,7.7,1690,5,5,25,5.5,0.103306
1000,0.065,1,444.44,-1.37,7.7,1690,5,10,25,5.5,0.144628
1000,0.065,1,444.44,-1.37,7.7,1690,5,15,25,5.5,0.187328
1000,0.065,1,444.44,-1.37,7.7,1690,5,20,25,5.5,0.201102
1000,0.072,1,444.44,-1.37,7.7,1690,5,0.5,25,5.5,0.060606
1000,0.072,1,444.44,-1.37,7.7,1690,5,1,25,5.5,0.088154
1000,0.072,1,444.44,-1.37,7.7,1690,5,2,25,5.5,0.12259
1000,0.072,1,444.44,-1.37,7.7,1690,5,5,25,5.5,0.15427
1000,0.072,1,444.44,-1.37,7.7,1690,5,10,25,5.5,0.227273
1000,0.072,1,444.44,-1.37,7.7,1690,5,15,25,5.5,0.269972
1000,0.072,1,444.44,-1.37,7.7,1690,5,20,25,5.5,0.290634
48,,0,444.44,-1.37,7.7,1690,1,0.16704646,25,7,0.75989765
48,,0,444.44,-1.37,7.7,1690,1,0.383224413,25,7,1.152948825
48,,0,444.44,-1.37,7.7,1690,1,1.709771645,25,7,2.725153525
48,,0,444.44,-1.37,7.7,1690,1,2.721876005,25,7,3.69467718
48,,0,444.44,-1.37,7.7,1690,1,3.458846475,25,7,4.16635405
48,,0,444.44,-1.37,7.7,1690,1,5.24723995,25,7,4.5855906
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,4,0.236486318
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,5,1.77364835
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,6,2.690032299
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,4.138523127
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,8,1.389355812
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,9,1.300672621
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,4.389848877
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,4.651498316
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,5.232911439
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,5.436446631
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,4.247327844
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,3.954436682
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,3.515045806
48,,0,444.44,-1.37,7.7,1690,1,804.512,25,7,2.48982234
42,,1,444.44,-1.37,7.7,1690,1,5,25,7,0.865059365
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,4,1.182429656
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,5,1.418915587
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,6,0.975507366
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,0.945943724
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,8,0.8572644
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,9,0.768581209
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,1.046586154
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.00595454
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.587390863
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.645536042
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,0.908051534
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,0.9666375
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,1.025223466
42,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,0.703008388
40,,1,444.44,-1.37,7.7,1690,1,5,25,7,2.411679365
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,4,1.389355812
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,5,1.803208125
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,6,2.098813605
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.453546368
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,8,2.483106143
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,9,2.394422952
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.645536042
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.761822533
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,3.023468105
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,3.110682007
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.372654276
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,2.372654276
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,1.991860966
40,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,1.464602741
35,,1,444.44,-1.37,7.7,1690,1,5,25,7,6.763175933
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,4,0.679898019
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,5,1.507598777
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,6,3.251687352
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,5.764368737
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,8,4.581939081
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,9,3.192563936
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,5.930630387
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,6.163203369
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,6.570235088
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,6.715578702
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,5.829133449
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,5.770516551
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,4.598835905
35,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,4.218058061
32,,1,444.44,-1.37,7.7,1690,1,5,25,7,8.755454486
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,4,3.103880746
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,5,3.074320971
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,6,5.646090972
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,6.503382438
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,8,5.439191882
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,9,5.261833233
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,6.715578702
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,7.006304597
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,7.704023544
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,7.7331
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,6.239219742
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,5.829133449
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,5.301852026
32,,1,444.44,-1.37,7.7,1690,1,804.512,25,7,4.979652414
5,0.0481,1,444.44,-1.37,7.7,1690,5,10,25,,1.36893
5,0.0481,1,444.44,-1.37,7.7,1690,5,20,25,,3
5,0.0481,1,444.44,-1.37,7.7,1690,5,30,25,,4.33981
5,0.0481,1,444.44,-1.37,7.7,1690,5,40,25,,5.31068
5,0.0481,1,444.44,-1.37,7.7,1690,5,50,25,,6.20388
5,0.0481,1,444.44,-1.37,7.7,1690,5,10,25,,1.8
5,0.0481,1,444.44,-1.37,7.7,1690,5,20,25,,3.51765
5,0.0481,1,444.44,-1.37,7.7,1690,5,30,25,,5.14118
5,0.0481,1,444.44,-1.37,7.7,1690,5,40,25,,6.71765
5,0.0481,1,444.44,-1.37,7.7,1690,5,50,25,,7.32941
85.5,5.42,0,331.341,0.28,6.1,19440,2,3,25,,0.03
85.5,5.42,0,331.341,0.28,6.1,19440,2,6,25,,0.165
85.5,5.42,0,331.341,0.28,6.1,19440,2,9,25,,0.705
85.5,5.42,0,331.341,0.28,6.1,19440,2,12,25,,1.575
85.5,5.42,0,331.341,0.28,6.1,19440,2,15,25,,2.625
23.3,5.48,1,331.341,0.28,6.1,19440,2,3,25,,0.195
23.3,5.48,1,331.341,0.28,6.1,19440,2,6,25,,0.375
23.3,5.48,1,331.341,0.28,6.1,19440,2,9,25,,1.02
23.3,5.48,1,331.341,0.28,6.1,19440,2,12,25,,1.545
23.3,5.48,1,331.341,0.28,6.1,19440,2,15,25,,1.845
12.2,5.99,1,331.341,0.28,6.1,19440,2,3,25,,0.27
12.2,5.99,1,331.341,0.28,6.1,19440,2,6,25,,0.585
12.2,5.99,1,331.341,0.28,6.1,19440,2,9,25,,1.305
12.2,5.99,1,331.341,0.28,6.1,19440,2,12,25,,2.115
12.2,5.99,1,331.341,0.28,6.1,19440,2,15,25,,2.685
7.7,7.48,1,331.341,0.28,6.1,19440,2,3,25,,0.285
7.7,7.48,1,331.341,0.28,6.1,19440,2,6,25,,0.69
7.7,7.48,1,331.341,0.28,6.1,19440,2,9,25,,1.665
7.7,7.48,1,331.341,0.28,6.1,19440,2,12,25,,2.67
7.7,7.48,1,331.341,0.28,6.1,19440,2,15,25,,3.795
85.5,5.42,0,290.3212,0.91,6.8,400,2,3,25,,0.030108
85.5,5.42,0,290.3212,0.91,6.8,400,2,6,25,,0.030108
85.5,5.42,0,290.3212,0.91,6.8,400,2,9,25,,0.060215
85.5,5.42,0,290.3212,0.91,6.8,400,2,12,25,,0.105376
85.5,5.42,0,290.3212,0.91,6.8,400,2,15,25,,0.150538
23.3,5.48,1,290.3212,0.91,6.8,400,2,3,25,,0.150538
23.3,5.48,1,290.3212,0.91,6.8,400,2,6,25,,0.301075
23.3,5.48,1,290.3212,0.91,6.8,400,2,9,25,,0.888172
23.3,5.48,1,290.3212,0.91,6.8,400,2,12,25,,1.91183
23.3,5.48,1,290.3212,0.91,6.8,400,2,15,25,,2.57419
12.2,5.99,1,290.3212,0.91,6.8,400,2,3,25,,0.210753
12.2,5.99,1,290.3212,0.91,6.8,400,2,6,25,,0.406452
12.2,5.99,1,290.3212,0.91,6.8,400,2,9,25,,1.11398
12.2,5.99,1,290.3212,0.91,6.8,400,2,12,25,,2.58925
12.2,5.99,1,290.3212,0.91,6.8,400,2,15,25,,3.32688
7.7,7.48,1,290.3212,0.91,6.8,400,2,3,25,,0.210753
7.7,7.48,1,290.3212,0.91,6.8,400,2,6,25,,0.526882
7.7,7.48,1,290.3212,0.91,6.8,400,2,9,25,,1.18925
7.7,7.48,1,290.3212,0.91,6.8,400,2,12,25,,2.81505
7.7,7.48,1,290.3212,0.91,6.8,400,2,15,25,,3.8086
85.5,5.42,0,331.341,0.28,6.1,19440,2,10,25,,0.595349
85.5,5.42,0,331.341,0.28,6.1,19440,2,10,25,,0.539535
85.5,5.42,0,331.341,0.28,6.1,19440,2,10,25,,0.446512
85.5,5.42,0,331.341,0.28,6.1,19440,2,10,25,,0.353488
85.5,5.42,0,331.341,0.28,6.1,19440,2,10,25,,0.316279
23.3,7.48,1,331.341,0.28,6.1,19440,2,10,25,,1.65421
23.3,7.48,1,331.341,0.28,6.1,19440,2,10,25,,0.934579
23.3,7.48,1,331.341,0.28,6.1,19440,2,10,25,,0.542056
23.3,7.48,1,331.341,0.28,6.1,19440,2,10,25,,0.448598
23.3,7.48,1,331.341,0.28,6.1,19440,2,10,25,,0.271028
12.2,5.42,0,331.341,0.28,6.1,19440,2,10,25,,0.595349
